,index,PDP,PDP 95CI,RR,RR 95CI
90,23.089477063636366,-0.07965242960088191,[-0.13787404 -0.02143082],0.9234372500686616,[0.87120842 0.97879719]
91,23.314665167676768,-0.02363621055038959,[-0.07865087  0.03137844],0.9766409368089337,[0.92436259 1.03187594]
92,23.539853271717174,0.04087872930657461,[-0.01729508  0.09905254],1.0417257670789248,[0.98285362 1.1041243 ]
93,23.765041375757576,0.10683770146094704,[0.04476087 0.16891453],1.1127536415327668,[1.04577775 1.18401894]
94,23.990229479797982,0.16762292304630116,[0.10671993 0.22852592],1.1824906366028005,[1.11262259 1.2567461 ]
95,24.215417583838384,0.2196123763806704,[0.16463575 0.274589  ],1.2455938154158182,[1.17896361 1.31598969]
96,24.44060568787879,0.2604406251711854,[0.21182281 0.30905844],1.2975016726255573,[1.23592887 1.36214197]
97,24.665793791919192,0.287746532123643,[0.2409643  0.33452877],1.3334192823325752,[1.2724756  1.39728178]
98,24.890981895959598,0.2991689599438423,[0.24844525 0.34989267],1.3487374868325115,[1.28203063 1.41891525]
99,25.11617,0.2923467713375816,[0.23608011 0.34861343],1.3395674607069978,[1.26627575 1.41710128]
